YearStart,YearEnd,LocationAbbr,LocationDesc,Data_Value,Income,GeoLocation,Stratification1,StratificationCategoryId1,StratificationID1
2015,2015,PR,Puerto Rico,29.9,"Less than $15,000","(18.220833, -66.590149)","Less than $15,000",INC,INCLESS15
2015,2015,PR,Puerto Rico,32.4,"$75,000 or greater","(18.220833, -66.590149)","$75,000 or greater",INC,INC75PLUS
2015,2015,PR,Puerto Rico,32.6,"$15,000 - $24,999","(18.220833, -66.590149)","$15,000 - $24,999",INC,INC1525
2011,2011,RI,Rhode Island,33,"Less than $15,000","(41.70828019300046, -71.52247031399963)","Less than $15,000",INC,INCLESS15
2011,2011,RI,Rhode Island,24.1,"$15,000 - $24,999","(41.70828019300046, -71.52247031399963)","$15,000 - $24,999",INC,INC1525
2011,2011,RI,Rhode Island,25.7,"$25,000 - $34,999","(41.70828019300046, -71.52247031399963)","$25,000 - $34,999",INC,INC2535
2011,2011,RI,Rhode Island,26.2,"$35,000 - $49,999","(41.70828019300046, -71.52247031399963)","$35,000 - $49,999",INC,INC3550
2011,2011,RI,Rhode Island,25.9,"$50,000 - $74,999","(41.70828019300046, -71.52247031399963)","$50,000 - $74,999",INC,INC5075
2011,2011,RI,Rhode Island,24,"$75,000 or greater","(41.70828019300046, -71.52247031399963)","$75,000 or greater",INC,INC75PLUS
2011,2011,RI,Rhode Island,22.6,Data not reported,"(41.70828019300046, -71.52247031399963)",Data not reported,INC,INCNR
2012,2012,RI,Rhode Island,27.2,"Less than $15,000","(41.70828019300046, -71.52247031399963)","Less than $15,000",INC,INCLESS15
2012,2012,RI,Rhode Island,30.6,"$15,000 - $24,999","(41.70828019300046, -71.52247031399963)","$15,000 - $24,999",INC,INC1525
2012,2012,RI,Rhode Island,28.9,"$25,000 - $34,999","(41.70828019300046, -71.52247031399963)","$25,000 - $34,999",INC,INC2535
2012,2012,RI,Rhode Island,25.5,"$35,000 - $49,999","(41.70828019300046, -71.52247031399963)","$35,000 - $49,999",INC,INC3550
2012,2012,RI,Rhode Island,28.2,"$50,000 - $74,999","(41.70828019300046, -71.52247031399963)","$50,000 - $74,999",INC,INC5075
2012,2012,RI,Rhode Island,22.7,"$75,000 or greater","(41.70828019300046, -71.52247031399963)","$75,000 or greater",INC,INC75PLUS
2012,2012,RI,Rhode Island,22.5,Data not reported,"(41.70828019300046, -71.52247031399963)",Data not reported,INC,INCNR
2013,2013,RI,Rhode Island,32,"Less than $15,000","(41.70828019300046, -71.52247031399963)","Less than $15,000",INC,INCLESS15
2013,2013,RI,Rhode Island,29.2,"$15,000 - $24,999","(41.70828019300046, -71.52247031399963)","$15,000 - $24,999",INC,INC1525
2013,2013,RI,Rhode Island,36.1,"$25,000 - $34,999","(41.70828019300046, -71.52247031399963)","$25,000 - $34,999",INC,INC2535
2013,2013,RI,Rhode Island,28.8,"$35,000 - $49,999","(41.70828019300046, -71.52247031399963)","$35,000 - $49,999",INC,INC3550
2013,2013,RI,Rhode Island,27.6,"$50,000 - $74,999","(41.70828019300046, -71.52247031399963)","$50,000 - $74,999",INC,INC5075
2013,2013,RI,Rhode Island,23.5,"$75,000 or greater","(41.70828019300046, -71.52247031399963)","$75,000 or greater",INC,INC75PLUS
2013,2013,RI,Rhode Island,22.9,Data not reported,"(41.70828019300046, -71.52247031399963)",Data not reported,INC,INCNR
2014,2014,RI,Rhode Island,29.5,"Less than $15,000","(41.70828019300046, -71.52247031399963)","Less than $15,000",INC,INCLESS15
2014,2014,RI,Rhode Island,34.6,"$15,000 - $24,999","(41.70828019300046, -71.52247031399963)","$15,000 - $24,999",INC,INC1525
2014,2014,RI,Rhode Island,27.5,"$25,000 - $34,999","(41.70828019300046, -71.52247031399963)","$25,000 - $34,999",INC,INC2535
2014,2014,RI,Rhode Island,30.5,"$35,000 - $49,999","(41.70828019300046, -71.52247031399963)","$35,000 - $49,999",INC,INC3550
2014,2014,RI,Rhode Island,31.8,"$50,000 - $74,999","(41.70828019300046, -71.52247031399963)","$50,000 - $74,999",INC,INC5075
2014,2014,RI,Rhode Island,20.5,"$75,000 or greater","(41.70828019300046, -71.52247031399963)","$75,000 or greater",INC,INC75PLUS
2014,2014,RI,Rhode Island,23.6,Data not reported,"(41.70828019300046, -71.52247031399963)",Data not reported,INC,INCNR
2015,2015,RI,Rhode Island,19.3,Data not reported,"(41.70828019300046, -71.52247031399963)",Data not reported,INC,INCNR
2015,2015,RI,Rhode Island,23,"$75,000 or greater","(41.70828019300046, -71.52247031399963)","$75,000 or greater",INC,INC75PLUS
2015,2015,RI,Rhode Island,26.7,"$35,000 - $49,999","(41.70828019300046, -71.52247031399963)","$35,000 - $49,999",INC,INC3550
2015,2015,RI,Rhode Island,28.3,"$50,000 - $74,999","(41.70828019300046, -71.52247031399963)","$50,000 - $74,999",INC,INC5075
2015,2015,RI,Rhode Island,29.1,"$15,000 - $24,999","(41.70828019300046, -71.52247031399963)","$15,000 - $24,999",INC,INC1525
2015,2015,RI,Rhode Island,33.8,"$25,000 - $34,999","(41.70828019300046, -71.52247031399963)","$25,000 - $34,999",INC,INC2535
2015,2015,RI,Rhode Island,36,"Less than $15,000","(41.70828019300046, -71.52247031399963)","Less than $15,000",INC,INCLESS15
2011,2011,SC,South Carolina,36.4,"Less than $15,000","(33.998821303000454, -81.04537120699968)","Less than $15,000",INC,INCLESS15
2011,2011,SC,South Carolina,35.8,"$15,000 - $24,999","(33.998821303000454, -81.04537120699968)","$15,000 - $24,999",INC,INC1525
2011,2011,SC,South Carolina,32.1,"$25,000 - $34,999","(33.998821303000454, -81.04537120699968)","$25,000 - $34,999",INC,INC2535
2011,2011,SC,South Carolina,34.2,"$35,000 - $49,999","(33.998821303000454, -81.04537120699968)","$35,000 - $49,999",INC,INC3550
2011,2011,SC,South Carolina,30.5,"$50,000 - $74,999","(33.998821303000454, -81.04537120699968)","$50,000 - $74,999",INC,INC5075
2011,2011,SC,South Carolina,24.1,"$75,000 or greater","(33.998821303000454, -81.04537120699968)","$75,000 or greater",INC,INC75PLUS
2011,2011,SC,South Carolina,25.3,Data not reported,"(33.998821303000454, -81.04537120699968)",Data not reported,INC,INCNR
2012,2012,SC,South Carolina,39.1,"Less than $15,000","(33.998821303000454, -81.04537120699968)","Less than $15,000",INC,INCLESS15
2012,2012,SC,South Carolina,36.2,"$15,000 - $24,999","(33.998821303000454, -81.04537120699968)","$15,000 - $24,999",INC,INC1525
2012,2012,SC,South Carolina,34.6,"$25,000 - $34,999","(33.998821303000454, -81.04537120699968)","$25,000 - $34,999",INC,INC2535
2012,2012,SC,South Carolina,30.3,"$35,000 - $49,999","(33.998821303000454, -81.04537120699968)","$35,000 - $49,999",INC,INC3550
2012,2012,SC,South Carolina,31.3,"$50,000 - $74,999","(33.998821303000454, -81.04537120699968)","$50,000 - $74,999",INC,INC5075
2012,2012,SC,South Carolina,25,"$75,000 or greater","(33.998821303000454, -81.04537120699968)","$75,000 or greater",INC,INC75PLUS
2012,2012,SC,South Carolina,26.5,Data not reported,"(33.998821303000454, -81.04537120699968)",Data not reported,INC,INCNR
2013,2013,SC,South Carolina,37.7,"Less than $15,000","(33.998821303000454, -81.04537120699968)","Less than $15,000",INC,INCLESS15
2013,2013,SC,South Carolina,36.1,"$15,000 - $24,999","(33.998821303000454, -81.04537120699968)","$15,000 - $24,999",INC,INC1525
2013,2013,SC,South Carolina,33.8,"$25,000 - $34,999","(33.998821303000454, -81.04537120699968)","$25,000 - $34,999",INC,INC2535
2013,2013,SC,South Carolina,32,"$35,000 - $49,999","(33.998821303000454, -81.04537120699968)","$35,000 - $49,999",INC,INC3550
2013,2013,SC,South Carolina,31.1,"$50,000 - $74,999","(33.998821303000454, -81.04537120699968)","$50,000 - $74,999",INC,INC5075
2013,2013,SC,South Carolina,27.8,"$75,000 or greater","(33.998821303000454, -81.04537120699968)","$75,000 or greater",INC,INC75PLUS
2013,2013,SC,South Carolina,24.8,Data not reported,"(33.998821303000454, -81.04537120699968)",Data not reported,INC,INCNR
2014,2014,SC,South Carolina,37.6,"Less than $15,000","(33.998821303000454, -81.04537120699968)","Less than $15,000",INC,INCLESS15
2014,2014,SC,South Carolina,35.6,"$15,000 - $24,999","(33.998821303000454, -81.04537120699968)","$15,000 - $24,999",INC,INC1525
2014,2014,SC,South Carolina,33.1,"$25,000 - $34,999","(33.998821303000454, -81.04537120699968)","$25,000 - $34,999",INC,INC2535
2014,2014,SC,South Carolina,32.3,"$35,000 - $49,999","(33.998821303000454, -81.04537120699968)","$35,000 - $49,999",INC,INC3550
2014,2014,SC,South Carolina,30.4,"$50,000 - $74,999","(33.998821303000454, -81.04537120699968)","$50,000 - $74,999",INC,INC5075
2014,2014,SC,South Carolina,29.3,"$75,000 or greater","(33.998821303000454, -81.04537120699968)","$75,000 or greater",INC,INC75PLUS
2014,2014,SC,South Carolina,26.7,Data not reported,"(33.998821303000454, -81.04537120699968)",Data not reported,INC,INCNR
2015,2015,SC,South Carolina,26.7,Data not reported,"(33.998821303000454, -81.04537120699968)",Data not reported,INC,INCNR
2015,2015,SC,South Carolina,28.2,"$75,000 or greater","(33.998821303000454, -81.04537120699968)","$75,000 or greater",INC,INC75PLUS
2015,2015,SC,South Carolina,32.1,"$50,000 - $74,999","(33.998821303000454, -81.04537120699968)","$50,000 - $74,999",INC,INC5075
2015,2015,SC,South Carolina,32.5,"$25,000 - $34,999","(33.998821303000454, -81.04537120699968)","$25,000 - $34,999",INC,INC2535
2015,2015,SC,South Carolina,33,"$35,000 - $49,999","(33.998821303000454, -81.04537120699968)","$35,000 - $49,999",INC,INC3550
2015,2015,SC,South Carolina,34.1,"$15,000 - $24,999","(33.998821303000454, -81.04537120699968)","$15,000 - $24,999",INC,INC1525
2015,2015,SC,South Carolina,40,"Less than $15,000","(33.998821303000454, -81.04537120699968)","Less than $15,000",INC,INCLESS15
2011,2011,SD,South Dakota,31.8,"Less than $15,000","(44.353130053000484, -100.3735306369997)","Less than $15,000",INC,INCLESS15
2011,2011,SD,South Dakota,33.8,"$15,000 - $24,999","(44.353130053000484, -100.3735306369997)","$15,000 - $24,999",INC,INC1525
2011,2011,SD,South Dakota,28.3,"$25,000 - $34,999","(44.353130053000484, -100.3735306369997)","$25,000 - $34,999",INC,INC2535
2011,2011,SD,South Dakota,27.5,"$35,000 - $49,999","(44.353130053000484, -100.3735306369997)","$35,000 - $49,999",INC,INC3550
2011,2011,SD,South Dakota,28.4,"$50,000 - $74,999","(44.353130053000484, -100.3735306369997)","$50,000 - $74,999",INC,INC5075
2011,2011,SD,South Dakota,25.6,"$75,000 or greater","(44.353130053000484, -100.3735306369997)","$75,000 or greater",INC,INC75PLUS
2011,2011,SD,South Dakota,22.6,Data not reported,"(44.353130053000484, -100.3735306369997)",Data not reported,INC,INCNR
2012,2012,SD,South Dakota,35.9,"Less than $15,000","(44.353130053000484, -100.3735306369997)","Less than $15,000",INC,INCLESS15
2012,2012,SD,South Dakota,29.3,"$15,000 - $24,999","(44.353130053000484, -100.3735306369997)","$15,000 - $24,999",INC,INC1525
2012,2012,SD,South Dakota,28.5,"$25,000 - $34,999","(44.353130053000484, -100.3735306369997)","$25,000 - $34,999",INC,INC2535
2012,2012,SD,South Dakota,30.4,"$35,000 - $49,999","(44.353130053000484, -100.3735306369997)","$35,000 - $49,999",INC,INC3550
2012,2012,SD,South Dakota,28.7,"$50,000 - $74,999","(44.353130053000484, -100.3735306369997)","$50,000 - $74,999",INC,INC5075
2012,2012,SD,South Dakota,25.1,"$75,000 or greater","(44.353130053000484, -100.3735306369997)","$75,000 or greater",INC,INC75PLUS
2012,2012,SD,South Dakota,23.6,Data not reported,"(44.353130053000484, -100.3735306369997)",Data not reported,INC,INCNR
2013,2013,SD,South Dakota,31.7,"Less than $15,000","(44.353130053000484, -100.3735306369997)","Less than $15,000",INC,INCLESS15
2013,2013,SD,South Dakota,30.7,"$15,000 - $24,999","(44.353130053000484, -100.3735306369997)","$15,000 - $24,999",INC,INC1525
2013,2013,SD,South Dakota,28.8,"$25,000 - $34,999","(44.353130053000484, -100.3735306369997)","$25,000 - $34,999",INC,INC2535
2013,2013,SD,South Dakota,25.2,"$35,000 - $49,999","(44.353130053000484, -100.3735306369997)","$35,000 - $49,999",INC,INC3550
2013,2013,SD,South Dakota,34.2,"$50,000 - $74,999","(44.353130053000484, -100.3735306369997)","$50,000 - $74,999",INC,INC5075
2013,2013,SD,South Dakota,29.5,"$75,000 or greater","(44.353130053000484, -100.3735306369997)","$75,000 or greater",INC,INC75PLUS
2013,2013,SD,South Dakota,29.2,Data not reported,"(44.353130053000484, -100.3735306369997)",Data not reported,INC,INCNR
2014,2014,SD,South Dakota,32.5,"Less than $15,000","(44.353130053000484, -100.3735306369997)","Less than $15,000",INC,INCLESS15
2014,2014,SD,South Dakota,34.6,"$15,000 - $24,999","(44.353130053000484, -100.3735306369997)","$15,000 - $24,999",INC,INC1525
2014,2014,SD,South Dakota,30.3,"$25,000 - $34,999","(44.353130053000484, -100.3735306369997)","$25,000 - $34,999",INC,INC2535
2014,2014,SD,South Dakota,30,"$35,000 - $49,999","(44.353130053000484, -100.3735306369997)","$35,000 - $49,999",INC,INC3550
2014,2014,SD,South Dakota,33.6,"$50,000 - $74,999","(44.353130053000484, -100.3735306369997)","$50,000 - $74,999",INC,INC5075
2014,2014,SD,South Dakota,29.8,"$75,000 or greater","(44.353130053000484, -100.3735306369997)","$75,000 or greater",INC,INC75PLUS
2014,2014,SD,South Dakota,20.5,Data not reported,"(44.353130053000484, -100.3735306369997)",Data not reported,INC,INCNR
2015,2015,SD,South Dakota,22.8,Data not reported,"(44.353130053000484, -100.3735306369997)",Data not reported,INC,INCNR
2015,2015,SD,South Dakota,28.4,"$75,000 or greater","(44.353130053000484, -100.3735306369997)","$75,000 or greater",INC,INC75PLUS
2015,2015,SD,South Dakota,32.3,"$15,000 - $24,999","(44.353130053000484, -100.3735306369997)","$15,000 - $24,999",INC,INC1525
2015,2015,SD,South Dakota,32.6,"$50,000 - $74,999","(44.353130053000484, -100.3735306369997)","$50,000 - $74,999",INC,INC5075
2015,2015,SD,South Dakota,33.4,"$35,000 - $49,999","(44.353130053000484, -100.3735306369997)","$35,000 - $49,999",INC,INC3550
2015,2015,SD,South Dakota,34.8,"$25,000 - $34,999","(44.353130053000484, -100.3735306369997)","$25,000 - $34,999",INC,INC2535
2015,2015,SD,South Dakota,35.7,"Less than $15,000","(44.353130053000484, -100.3735306369997)","Less than $15,000",INC,INCLESS15
2011,2011,TN,Tennessee,36.5,"Less than $15,000","(35.68094058000048, -85.77449091399967)","Less than $15,000",INC,INCLESS15
2011,2011,TN,Tennessee,33.2,"$15,000 - $24,999","(35.68094058000048, -85.77449091399967)","$15,000 - $24,999",INC,INC1525
2011,2011,TN,Tennessee,29.4,"$25,000 - $34,999","(35.68094058000048, -85.77449091399967)","$25,000 - $34,999",INC,INC2535
2011,2011,TN,Tennessee,24.1,"$35,000 - $49,999","(35.68094058000048, -85.77449091399967)","$35,000 - $49,999",INC,INC3550
2011,2011,TN,Tennessee,29.7,"$50,000 - $74,999","(35.68094058000048, -85.77449091399967)","$50,000 - $74,999",INC,INC5075
2011,2011,TN,Tennessee,25.3,"$75,000 or greater","(35.68094058000048, -85.77449091399967)","$75,000 or greater",INC,INC75PLUS
2011,2011,TN,Tennessee,26.3,Data not reported,"(35.68094058000048, -85.77449091399967)",Data not reported,INC,INCNR
2012,2012,TN,Tennessee,34.1,"Less than $15,000","(35.68094058000048, -85.77449091399967)","Less than $15,000",INC,INCLESS15
2012,2012,TN,Tennessee,34.3,"$15,000 - $24,999","(35.68094058000048, -85.77449091399967)","$15,000 - $24,999",INC,INC1525
2012,2012,TN,Tennessee,33.3,"$25,000 - $34,999","(35.68094058000048, -85.77449091399967)","$25,000 - $34,999",INC,INC2535
2012,2012,TN,Tennessee,29.7,"$35,000 - $49,999","(35.68094058000048, -85.77449091399967)","$35,000 - $49,999",INC,INC3550
2012,2012,TN,Tennessee,32.2,"$50,000 - $74,999","(35.68094058000048, -85.77449091399967)","$50,000 - $74,999",INC,INC5075
2012,2012,TN,Tennessee,29.7,"$75,000 or greater","(35.68094058000048, -85.77449091399967)","$75,000 or greater",INC,INC75PLUS
2012,2012,TN,Tennessee,27.2,Data not reported,"(35.68094058000048, -85.77449091399967)",Data not reported,INC,INCNR
2013,2013,TN,Tennessee,38,"Less than $15,000","(35.68094058000048, -85.77449091399967)","Less than $15,000",INC,INCLESS15
2013,2013,TN,Tennessee,36.1,"$15,000 - $24,999","(35.68094058000048, -85.77449091399967)","$15,000 - $24,999",INC,INC1525
2013,2013,TN,Tennessee,35.7,"$25,000 - $34,999","(35.68094058000048, -85.77449091399967)","$25,000 - $34,999",INC,INC2535
2013,2013,TN,Tennessee,39,"$35,000 - $49,999","(35.68094058000048, -85.77449091399967)","$35,000 - $49,999",INC,INC3550
2013,2013,TN,Tennessee,35.8,"$50,000 - $74,999","(35.68094058000048, -85.77449091399967)","$50,000 - $74,999",INC,INC5075
2013,2013,TN,Tennessee,26.3,"$75,000 or greater","(35.68094058000048, -85.77449091399967)","$75,000 or greater",INC,INC75PLUS
2013,2013,TN,Tennessee,30.6,Data not reported,"(35.68094058000048, -85.77449091399967)",Data not reported,INC,INCNR
2014,2014,TN,Tennessee,40.5,"Less than $15,000","(35.68094058000048, -85.77449091399967)","Less than $15,000",INC,INCLESS15
2014,2014,TN,Tennessee,32.4,"$15,000 - $24,999","(35.68094058000048, -85.77449091399967)","$15,000 - $24,999",INC,INC1525
2014,2014,TN,Tennessee,34,"$25,000 - $34,999","(35.68094058000048, -85.77449091399967)","$25,000 - $34,999",INC,INC2535
2014,2014,TN,Tennessee,28.8,"$35,000 - $49,999","(35.68094058000048, -85.77449091399967)","$35,000 - $49,999",INC,INC3550
2014,2014,TN,Tennessee,32.2,"$50,000 - $74,999","(35.68094058000048, -85.77449091399967)","$50,000 - $74,999",INC,INC5075
2014,2014,TN,Tennessee,26.6,"$75,000 or greater","(35.68094058000048, -85.77449091399967)","$75,000 or greater",INC,INC75PLUS
2014,2014,TN,Tennessee,28.6,Data not reported,"(35.68094058000048, -85.77449091399967)",Data not reported,INC,INCNR
2015,2015,TN,Tennessee,26.3,Data not reported,"(35.68094058000048, -85.77449091399967)",Data not reported,INC,INCNR
2015,2015,TN,Tennessee,32.4,"$75,000 or greater","(35.68094058000048, -85.77449091399967)","$75,000 or greater",INC,INC75PLUS
2015,2015,TN,Tennessee,33.4,"$35,000 - $49,999","(35.68094058000048, -85.77449091399967)","$35,000 - $49,999",INC,INC3550
2015,2015,TN,Tennessee,35.2,"$15,000 - $24,999","(35.68094058000048, -85.77449091399967)","$15,000 - $24,999",INC,INC1525
2015,2015,TN,Tennessee,35.4,"$25,000 - $34,999","(35.68094058000048, -85.77449091399967)","$25,000 - $34,999",INC,INC2535
2015,2015,TN,Tennessee,37.2,"$50,000 - $74,999","(35.68094058000048, -85.77449091399967)","$50,000 - $74,999",INC,INC5075
2015,2015,TN,Tennessee,38.6,"Less than $15,000","(35.68094058000048, -85.77449091399967)","Less than $15,000",INC,INCLESS15
2011,2011,TX,Texas,35.8,"Less than $15,000","(31.827240407000488, -99.42677020599967)","Less than $15,000",INC,INCLESS15
2011,2011,TX,Texas,34.3,"$15,000 - $24,999","(31.827240407000488, -99.42677020599967)","$15,000 - $24,999",INC,INC1525
2011,2011,TX,Texas,30,"$25,000 - $34,999","(31.827240407000488, -99.42677020599967)","$25,000 - $34,999",INC,INC2535
2011,2011,TX,Texas,31.9,"$35,000 - $49,999","(31.827240407000488, -99.42677020599967)","$35,000 - $49,999",INC,INC3550
2011,2011,TX,Texas,33.8,"$50,000 - $74,999","(31.827240407000488, -99.42677020599967)","$50,000 - $74,999",INC,INC5075
2011,2011,TX,Texas,26,"$75,000 or greater","(31.827240407000488, -99.42677020599967)","$75,000 or greater",INC,INC75PLUS
2011,2011,TX,Texas,24.2,Data not reported,"(31.827240407000488, -99.42677020599967)",Data not reported,INC,INCNR
2012,2012,TX,Texas,36.1,"Less than $15,000","(31.827240407000488, -99.42677020599967)","Less than $15,000",INC,INCLESS15
2012,2012,TX,Texas,34.7,"$15,000 - $24,999","(31.827240407000488, -99.42677020599967)","$15,000 - $24,999",INC,INC1525
2012,2012,TX,Texas,28.3,"$25,000 - $34,999","(31.827240407000488, -99.42677020599967)","$25,000 - $34,999",INC,INC2535
2012,2012,TX,Texas,29.6,"$35,000 - $49,999","(31.827240407000488, -99.42677020599967)","$35,000 - $49,999",INC,INC3550
2012,2012,TX,Texas,30.9,"$50,000 - $74,999","(31.827240407000488, -99.42677020599967)","$50,000 - $74,999",INC,INC5075
2012,2012,TX,Texas,24.3,"$75,000 or greater","(31.827240407000488, -99.42677020599967)","$75,000 or greater",INC,INC75PLUS
2012,2012,TX,Texas,22,Data not reported,"(31.827240407000488, -99.42677020599967)",Data not reported,INC,INCNR
2013,2013,TX,Texas,41.1,"Less than $15,000","(31.827240407000488, -99.42677020599967)","Less than $15,000",INC,INCLESS15
2013,2013,TX,Texas,35.1,"$15,000 - $24,999","(31.827240407000488, -99.42677020599967)","$15,000 - $24,999",INC,INC1525
2013,2013,TX,Texas,31.2,"$25,000 - $34,999","(31.827240407000488, -99.42677020599967)","$25,000 - $34,999",INC,INC2535
2013,2013,TX,Texas,32,"$35,000 - $49,999","(31.827240407000488, -99.42677020599967)","$35,000 - $49,999",INC,INC3550
2013,2013,TX,Texas,31.6,"$50,000 - $74,999","(31.827240407000488, -99.42677020599967)","$50,000 - $74,999",INC,INC5075
2013,2013,TX,Texas,24.7,"$75,000 or greater","(31.827240407000488, -99.42677020599967)","$75,000 or greater",INC,INC75PLUS
2013,2013,TX,Texas,26.8,Data not reported,"(31.827240407000488, -99.42677020599967)",Data not reported,INC,INCNR
2014,2014,TX,Texas,41.5,"Less than $15,000","(31.827240407000488, -99.42677020599967)","Less than $15,000",INC,INCLESS15
2014,2014,TX,Texas,35.5,"$15,000 - $24,999","(31.827240407000488, -99.42677020599967)","$15,000 - $24,999",INC,INC1525
2014,2014,TX,Texas,35.2,"$25,000 - $34,999","(31.827240407000488, -99.42677020599967)","$25,000 - $34,999",INC,INC2535
2014,2014,TX,Texas,32.9,"$35,000 - $49,999","(31.827240407000488, -99.42677020599967)","$35,000 - $49,999",INC,INC3550
2014,2014,TX,Texas,33.1,"$50,000 - $74,999","(31.827240407000488, -99.42677020599967)","$50,000 - $74,999",INC,INC5075
2014,2014,TX,Texas,26.6,"$75,000 or greater","(31.827240407000488, -99.42677020599967)","$75,000 or greater",INC,INC75PLUS
2014,2014,TX,Texas,26.4,Data not reported,"(31.827240407000488, -99.42677020599967)",Data not reported,INC,INCNR
2015,2015,TX,Texas,28.3,"$75,000 or greater","(31.827240407000488, -99.42677020599967)","$75,000 or greater",INC,INC75PLUS
2015,2015,TX,Texas,29.9,"$50,000 - $74,999","(31.827240407000488, -99.42677020599967)","$50,000 - $74,999",INC,INC5075
2015,2015,TX,Texas,30,Data not reported,"(31.827240407000488, -99.42677020599967)",Data not reported,INC,INCNR
2015,2015,TX,Texas,32.3,"$35,000 - $49,999","(31.827240407000488, -99.42677020599967)","$35,000 - $49,999",INC,INC3550
2015,2015,TX,Texas,35.7,"$25,000 - $34,999","(31.827240407000488, -99.42677020599967)","$25,000 - $34,999",INC,INC2535
2015,2015,TX,Texas,36,"$15,000 - $24,999","(31.827240407000488, -99.42677020599967)","$15,000 - $24,999",INC,INC1525
2015,2015,TX,Texas,41.1,"Less than $15,000","(31.827240407000488, -99.42677020599967)","Less than $15,000",INC,INCLESS15
2011,2011,UT,Utah,28.1,"Less than $15,000","(39.360700171000474, -111.58713063499971)","Less than $15,000",INC,INCLESS15
2011,2011,UT,Utah,26.6,"$15,000 - $24,999","(39.360700171000474, -111.58713063499971)","$15,000 - $24,999",INC,INC1525
2011,2011,UT,Utah,26.5,"$25,000 - $34,999","(39.360700171000474, -111.58713063499971)","$25,000 - $34,999",INC,INC2535
2011,2011,UT,Utah,27,"$35,000 - $49,999","(39.360700171000474, -111.58713063499971)","$35,000 - $49,999",INC,INC3550
2011,2011,UT,Utah,26.2,"$50,000 - $74,999","(39.360700171000474, -111.58713063499971)","$50,000 - $74,999",INC,INC5075
2011,2011,UT,Utah,21.8,"$75,000 or greater","(39.360700171000474, -111.58713063499971)","$75,000 or greater",INC,INC75PLUS
2011,2011,UT,Utah,18.9,Data not reported,"(39.360700171000474, -111.58713063499971)",Data not reported,INC,INCNR
2012,2012,UT,Utah,24.1,"Less than $15,000","(39.360700171000474, -111.58713063499971)","Less than $15,000",INC,INCLESS15
2012,2012,UT,Utah,25.4,"$15,000 - $24,999","(39.360700171000474, -111.58713063499971)","$15,000 - $24,999",INC,INC1525
2012,2012,UT,Utah,27.9,"$25,000 - $34,999","(39.360700171000474, -111.58713063499971)","$25,000 - $34,999",INC,INC2535
2012,2012,UT,Utah,27.5,"$35,000 - $49,999","(39.360700171000474, -111.58713063499971)","$35,000 - $49,999",INC,INC3550
2012,2012,UT,Utah,26.3,"$50,000 - $74,999","(39.360700171000474, -111.58713063499971)","$50,000 - $74,999",INC,INC5075
2012,2012,UT,Utah,22.4,"$75,000 or greater","(39.360700171000474, -111.58713063499971)","$75,000 or greater",INC,INC75PLUS
2012,2012,UT,Utah,17.9,Data not reported,"(39.360700171000474, -111.58713063499971)",Data not reported,INC,INCNR
2013,2013,UT,Utah,26.3,"Less than $15,000","(39.360700171000474, -111.58713063499971)","Less than $15,000",INC,INCLESS15
2013,2013,UT,Utah,27.1,"$15,000 - $24,999","(39.360700171000474, -111.58713063499971)","$15,000 - $24,999",INC,INC1525
2013,2013,UT,Utah,26,"$25,000 - $34,999","(39.360700171000474, -111.58713063499971)","$25,000 - $34,999",INC,INC2535
2013,2013,UT,Utah,27,"$35,000 - $49,999","(39.360700171000474, -111.58713063499971)","$35,000 - $49,999",INC,INC3550
2013,2013,UT,Utah,25.5,"$50,000 - $74,999","(39.360700171000474, -111.58713063499971)","$50,000 - $74,999",INC,INC5075
2013,2013,UT,Utah,22.1,"$75,000 or greater","(39.360700171000474, -111.58713063499971)","$75,000 or greater",INC,INC75PLUS
2013,2013,UT,Utah,18,Data not reported,"(39.360700171000474, -111.58713063499971)",Data not reported,INC,INCNR
2014,2014,UT,Utah,29.2,"Less than $15,000","(39.360700171000474, -111.58713063499971)","Less than $15,000",INC,INCLESS15
2014,2014,UT,Utah,27.7,"$15,000 - $24,999","(39.360700171000474, -111.58713063499971)","$15,000 - $24,999",INC,INC1525
2014,2014,UT,Utah,30.5,"$25,000 - $34,999","(39.360700171000474, -111.58713063499971)","$25,000 - $34,999",INC,INC2535
2014,2014,UT,Utah,28.6,"$35,000 - $49,999","(39.360700171000474, -111.58713063499971)","$35,000 - $49,999",INC,INC3550
2014,2014,UT,Utah,28.1,"$50,000 - $74,999","(39.360700171000474, -111.58713063499971)","$50,000 - $74,999",INC,INC5075
2014,2014,UT,Utah,22.4,"$75,000 or greater","(39.360700171000474, -111.58713063499971)","$75,000 or greater",INC,INC75PLUS
2014,2014,UT,Utah,20.1,Data not reported,"(39.360700171000474, -111.58713063499971)",Data not reported,INC,INCNR
2015,2015,UT,Utah,21.9,"$75,000 or greater","(39.360700171000474, -111.58713063499971)","$75,000 or greater",INC,INC75PLUS
2015,2015,UT,Utah,22,Data not reported,"(39.360700171000474, -111.58713063499971)",Data not reported,INC,INCNR
2015,2015,UT,Utah,24.9,"$50,000 - $74,999","(39.360700171000474, -111.58713063499971)","$50,000 - $74,999",INC,INC5075
2015,2015,UT,Utah,26,"$15,000 - $24,999","(39.360700171000474, -111.58713063499971)","$15,000 - $24,999",INC,INC1525
